City,County,Name,Phone,Street1,full_address,latitude,longitude
North Little Rock,Pulaski,Baptist Health Comprehensive Care,501-223-2860,3201 Springhill Drive,"3201 Springhill Drive, North Little Rock, Pulaski, AR",34.781235,-92.217487
Cabot,Lonoke,The Pediatric Clinic Cabot,501-843-0068,203B Plaza Blvd.,"203B Plaza Blvd., Cabot, Lonoke, AR",34.95724427837625,-92.01413894375244
Sherwood,Pulaski,The Pediatric Clinic,501-758-1530,1525 Country Club Rd.,"1525 Country Club Rd., Sherwood, Pulaski, AR",34.81582969807138,-92.2085282417627
Dumas,Desha,Ascension DePaul Services,870-382-4878,145 West Waterman Street,"145 West Waterman Street, Dumas, Desha, AR",33.8869231408924,-91.49301265522791
Ashdown,Little River,King Medical Clinic,870-898-5464,180 Hwy 71 S.,"180 Hwy 71 S., Ashdown, Little River, AR",33.67091297402975,-94.12817246586678
russellville,Pope,russellville pediatric & adolescent clinic,479-498-0858,220 n sidney ave,"220 n sidney ave, russellville, Pope, AR",35.28858939917344,-93.1118046808605
Conway,Faulkner,Conway Human Development Center,501-329-6851,150 E. Siebenmorgen,"150 E. Siebenmorgen, Conway, Faulkner, AR",35.099578,-92.426571
Gould,Lincoln,Ascension DePaul Services- Gould,870-263-4317,407 S. Gould Avenue,"407 S. Gould Avenue, Gould, Lincoln, AR",33.983549,-91.560656
Jonesboro,Craighead,Apache Drive Children's Clinic,870-935-1800,3203 Methodist Drive,"3203 Methodist Drive, Jonesboro, Craighead, AR",35.80951075510204,-90.66449091836736
Jonesboro,Craighead,Jonesboro Pediatric Clinic,870-333-5721,616 Southwest Drive,"616 Southwest Drive, Jonesboro, Craighead, AR",35.81438387755102,-90.71345610204082
Jonesboro,Craighead,Jonesboro Human Development Center,870-932-4043,4701 Colon Dr,"4701 Colon Dr, Jonesboro, Craighead, AR",35.784808,-90.673689
Barlett,Crittenden,Guardian Mid South Pharmacy,901-800-2100,3110 Stage Post Dr,"3110 Stage Post Dr, Barlett, Crittenden, AR",33.224117,-91.790596
Melbourne,Izard,Allied Health Services,870-368-3100,600 North Main Street,"600 North Main Street, Melbourne, Izard, AR",36.067839,-91.907118
Little Rock,Pulaski,CYF Pharmacy,501-660-6897,"1521 Merrill dr, Ste D220","1521 Merrill dr, Ste D220, Little Rock, Pulaski, AR",34.76881,-92.399476
Bentonville,Benton,Living Tree Pediatrics,479-282-2966,1110 SE 30th Street,"1110 SE 30th Street, Bentonville, Benton, AR",36.34007953061224,-94.19704769387756
Rogers,Benton,New Directions Health And Wellness,479-268-6404,"5431 W Pinnacle Point Dr, Ste 104","5431 W Pinnacle Point Dr, Ste 104, Rogers, Benton, AR",36.312421,-94.189436
Booneville,Logan,Big World Drug Enterprises Inc.,479-675-3900,1531 East Main Street,"1531 East Main Street, Booneville, Logan, AR",35.141972268166576,-93.90228439936182
Little Rock,Pulaski,"8500 Kanis RD. Little Rock, AR 72204",501-569-9907,8500 Kanis RD.,"8500 Kanis RD., Little Rock, Pulaski, AR",34.741595674700314,-92.3568796608397
Malvern,Hot Spring,Higginbotham Family Clinic,501-337-9994,1002 Schneider Dr,"1002 Schneider Dr, Malvern, Hot Spring, AR",34.360622139261366,-92.78566997029412
McCrory,Woodruff,Cache River Medical Clinic,870-731-0640,115 W. Kimberly Drive,"115 W. Kimberly Drive, McCrory, Woodruff, AR",35.26695325795879,-91.20216035873378
Jonesboro,Craighead,"Doctors Health Group, Inc.  d/b/a St. Bernards First Care",870-972-8181,415 E. Matthews,"415 E. Matthews, Jonesboro, Craighead, AR",35.835674740839906,-90.70249842312508
Jonesboro,Craighead,"Doctors Health Group, Inc.  d/b/a St. BernardsFirst Care",870-972-8181,1001 W. Parker Rd,"1001 W. Parker Rd, Jonesboro, Craighead, AR",35.851376290504355,-90.7724501329109
Jonesboro,Craighead,"Doctors Health Group, Inc. d/b/a St Bernards Urgent Care",870-972-8181,333 Red Wolf Blvd.,"333 Red Wolf Blvd., Jonesboro, Craighead, AR",35.8469609,-90.6661046
Jonesboro,Craighead,"OBGYN Associates of Jonesboro, Inc. d/b/a St. Bernards OBG",870-935-3990,800 South Church,"800 South Church, Jonesboro, Craighead, AR",35.835082,-90.70378
Forrest City,St. Francis,James T. Meredith Jr MD PA,870-633-4711,921 Holiday Drive,"921 Holiday Drive, Forrest City, St. Francis, AR",35.040982,-90.77709433333332
Mansfield,Scott,Health-Wise Pharmacy - Mansfield,479-928-4499,213 East Howard,"213 East Howard, Mansfield, Scott, AR",35.059562408163266,-94.25065008163266
Conway,Faulkner,Nabholz Construction Corporation - Conway,501-505-5165,604 Merriman St,"604 Merriman St, Conway, Faulkner, AR",35.09262819301972,-92.43246407885184
Hampton,Calhoun,"CABUN Rural Health Services, Inc",870-798-4299,402 Lee Street,"402 Lee Street, Hampton, Calhoun, AR",33.53364132653061,-92.47002553061223
Bryant,Saline,Assurance Health and Wellness Clinic,501-481-8800,22461 Interstate 30,"22461 Interstate 30, Bryant, Saline, AR",34.614218,-92.504572
Beebe,White,Baptist Health Urgent Care - Beebe,501-628-9212,2069 W Center St,"2069 W Center St, Beebe, White, AR",35.068415510957536,-91.90598647656596
Walnut Ridge,Lawrence,NEA Reliant Healthcare Professionals Inc,870-886-8300,1045 W. Main St,"1045 W. Main St, Walnut Ridge, Lawrence, AR",36.0745195,-90.96482875
Paragould,Greene,Paragould Pediatrics,870-236-7337,4000 Linwood Dr,"4000 Linwood Dr, Paragould, Greene, AR",36.03807764320759,-90.51290652484984
Viola,Fulton,Sharp's Pharmacy Barn,870-900-1001,9746 Hwy 62 W,"9746 Hwy 62 W, Viola, Fulton, AR",36.396042,-91.988698
Springdale,Washington,Resolute Healthcare,479-212-8492,2988 W Huntsville Ave,"2988 W Huntsville Ave, Springdale, Washington, AR",36.1898221,-94.16369314916452
1484 West 1st N,Nevada,Baptist Health Family Clinic Prescott,870-887-0155,1484 West 1st N,"1484 West 1st N, 1484 West 1st N, Nevada, AR",33.807527,-91.552827
Gurdon,Clark,Baptist Health Family Clinic Gurdon,870-353-2800,200 East Walnut St,"200 East Walnut St, Gurdon, Clark, AR",33.919849,-93.150974
Arkadelphia,Clark,Baptist Health Family Clinic Caddo Valley,870-245-2198,10 Montgomery Dr.,"10 Montgomery Dr., Arkadelphia, Clark, AR",33.861699,-92.336709
Bismarck,Hot Spring,Baptist Health Family Clinic Bismarck,501-865-2855,6679 Hwy 7,"6679 Hwy 7, Bismarck, Hot Spring, AR",34.315643,-93.171166
Sparkman,Dallas,Baptist Health Family Clinic Sparkman,870-678-4010,104 West Taylor St,"104 West Taylor St, Sparkman, Dallas, AR",33.91562815190798,-92.84816354884065
Arkadelphia,Clark,Baptist Health Arkadelphia Medical Clinic,870-246-2471,2913 Cypress Rd,"2913 Cypress Rd, Arkadelphia, Clark, AR",34.12355082159809,-93.08437102980074
Melbourne,Izard,Baxter County Regional Hospital INC/DBA: Hometown Clinic a,870-916-2150,1019 E Main St,"1019 E Main St, Melbourne, Izard, AR",36.059107275429085,-91.9061534429408
Mountain View,Stone,Baxter County Regional Hospital INC/DBA: Hometown Clinic F,870-269-9800,"803 West Main,","803 West Main,, Mountain View, Stone, AR",35.866438,-92.127421
Mountain View,Stone,Baxter County Regional Hospital INC/DBA: Hometown Clinic a,870-269-3447,103 Mountain Place Drive,"103 Mountain Place Drive, Mountain View, Stone, AR",35.85859826941361,-92.08907771426703
Mountain Home,Baxter,Baxter County Regional Hospital INC/DBA:BRMC Fairlamb Clin,870-508-3870,614 Broadmoor Drive,"614 Broadmoor Drive, Mountain Home, Baxter, AR",36.3438248,-92.3951306
Mountain Home,Baxter,Baxter County Regional Hospital INC/DBA:BRMC Family on Mar,870-508-7600,675 Hwy 62 E,"675 Hwy 62 E, Mountain Home, Baxter, AR",36.34642,-92.376768
Yellville,Marion,Baxter County Regional Hospital INC/DBA:BRMC Ahren's Clini,870-449-4221,414 West Old Main Street,"414 West Old Main Street, Yellville, Marion, AR",36.2253115004453,-92.68705673143808
Mountain Home,Baxter,Baxter County Regional Hospital INC/DBA:BRMC Family Clinic,870-425-6122,899 Burnett Drive,"899 Burnett Drive, Mountain Home, Baxter, AR",36.340272,-92.400654
Batesville,Independence,"White River Health system, Inc DBA Batesville Family Care",870-793-1126,1215 Sidney St,"1215 Sidney St, Batesville, Independence, AR",35.76889569660738,-91.63683788375972
Green Forest,Carroll,Marathon Health at Tyson Green Forrest,870-204-7591,1001 East Main Street,"1001 East Main Street, Green Forest, Carroll, AR",36.334857703323046,-93.41458338066955
Little Rock,Pulaski,Kittell Clinic,501-539-9100,11412 Huron Lane,"11412 Huron Lane, Little Rock, Pulaski, AR",34.76647380769231,-92.40009092307692
FAYETTEVILLE,Washington,INFECTIOUS DISEASE SPECIALISTS OF NORTHWEST ARKANSAS,479-444-6522,4038 REMINGTON DRIVE,"4038 REMINGTON DRIVE, FAYETTEVILLE, Washington, AR",36.1244703,-94.14041482630556
North Little Rock,Pulaski,"Williams Counseling, Creating Opportunities for Advancemen",501-590-2488,13109 Faulkner Lake Rd.,"13109 Faulkner Lake Rd., North Little Rock, Pulaski, AR",34.7447623667263,-92.12602235420393
Bentonville,Benton,Integrated Dentistry PA,479-333-1300,1101 North East McClain Road,"1101 North East McClain Road, Bentonville, Benton, AR",34.618589,-92.601916
Greenbrier,Faulkner,Greenbrier Children's Clinic,501-679-6796,10 Lois Lane,"10 Lois Lane, Greenbrier, Faulkner, AR",35.22384960607904,-92.3850188379322
Heber Springs,Cleburne,Baptist Health-Heber Springs Campus Clinic,501-887-3500,1800 Bypass Road,"1800 Bypass Road, Heber Springs, Cleburne, AR",35.503511,-91.997892
Heber Springs,Cleburne,Baptist Health Family Clinic-Heber Springs,501-362-7538,1415 Hwy 25 B,"1415 Hwy 25 B, Heber Springs, Cleburne, AR",35.51005,-92.02981
Greers Ferry,Cleburne,Baptist Health Family Clinic-Greers Ferry,501-825-8800,8544 Edgemont Road,"8544 Edgemont Road, Greers Ferry, Cleburne, AR",35.57221879864767,-92.17704407251512
North Little Rock,Pulaski,Baptist Health Family Medicine Residency Clini,501-753-4132,3201 Springhill Drive,"3201 Springhill Drive, North Little Rock, Pulaski, AR",34.781235,-92.217487
North Little Rock,Pulaski,Baptist Health Internal Medicine Clinic,501-955-4530,3201 Springhill Drive,"3201 Springhill Drive, North Little Rock, Pulaski, AR",34.781235,-92.217487
Springdale,Washington,WH AR Medical PLLC dba Walmart Health,479-344-4038,4870 Elm Springs Rd,"4870 Elm Springs Rd, Springdale, Washington, AR",36.1961372,-94.18397549010562
England,Lonoke,Baptist health England Medical Clinic,501-842-3819,221 NE 2nd Street,"221 NE 2nd Street, England, Lonoke, AR",34.5468774,-91.9696107
Dewitt,Arkansas,Baptist Health Dewitt Medical Clinic,870-946-0300,1703 S. Whitehead Dr.,"1703 S. Whitehead Dr., Dewitt, Arkansas, AR",34.27835084001832,-91.33889626227256
Hazen,Prairie,Baptist Health Hazen Medical Clinic,870-255-3954,102 W. Front Street,"102 W. Front Street, Hazen, Prairie, AR",34.78107,-91.5815
Brinkley,Monroe,Baptist Health Brinkley Medical Clinic,870-734-4405,110 No. New York,"110 No. New York, Brinkley, Monroe, AR",34.17406,-92.050761
Stuttgart,Arkansas,Baptist Health Stuttgart Medical Clinic,870-673-7211,1609 No. Medical Dr.,"1609 No. Medical Dr., Stuttgart, Arkansas, AR",34.516291,-91.559219
Clarendon,Monroe,Baptist Health Clarendon Medical Clinic,870-747-3349,198 So. Main,"198 So. Main, Clarendon, Monroe, AR",35.140487,-91.784949
Pine Bluff,Jefferson,Drug Room Inc,870-536-3980,1700 West 42nd Street,"1700 West 42nd Street, Pine Bluff, Jefferson, AR",33.622346,-92.099183
Clarksville,Johnson,Clarksville Family Medical Center,479-705-8181,25 Professional Park Drive,"25 Professional Park Drive, Clarksville, Johnson, AR",35.46180098355068,-93.4459513333772
Harrison,Boone,Harrison Dialysis,870-204-6683,1409 Gladden St,"1409 Gladden St, Harrison, Boone, AR",36.245992546889376,-93.12132364831584
Paragould,Greene,"Paragould Family Care, PA",870-236-4001,5 Market Pl,"5 Market Pl, Paragould, Greene, AR",36.059076,-90.503747
Calico Rock,Izard,Baxter County Regional Hospital INC/DBA: Calico Rock,870-916-2000,2161 Hwy 56,"2161 Hwy 56, Calico Rock, Izard, AR",36.142546,-92.12406
Springdale,Washington,WH AR Medical PLLC dba Walmart Health,479-344-4038,4870 Elm Springs Rd SUITE B,"4870 Elm Springs Rd SUITE B, Springdale, Washington, AR",36.196132,-94.183949
Little Rock,Pulaski,Lexicon Health and Wellness Clinic,501-912-7785,8914 Fourche Dam Pike,"8914 Fourche Dam Pike, Little Rock, Pulaski, AR",34.71251427260081,-92.18950480075284
Walnut Ridge,Lawrence,Lawrence County Family Clinic,870-886-3543,1210 West Main,"1210 West Main, Walnut Ridge, Lawrence, AR",33.056677,-91.576199
Harrisburg,Poinsett,Harrisburg Family Medical Center,870-578-5443,802 Illinois Street,"802 Illinois Street, Harrisburg, Poinsett, AR",35.573331,-90.723571
Arkadelphia,Clark,Student Health and Wellness Henderson State University,870-230-5102,1100 Henderson Street,"1100 Henderson Street, Arkadelphia, Clark, AR",34.1307982,-93.05921451572728
West Fork,Washington,Rest Assured Home Care LLC,479-294-3060,222 Rivendale Dr.,"222 Rivendale Dr., West Fork, Washington, AR",35.9181858,-94.1882014
Hope,Hempstead,Pafford Health Systems Medical Clinic,870-777-7660,100 East 20th Street,"100 East 20th Street, Hope, Hempstead, AR",33.649185,-93.586917
LITTLE ROCK,Pulaski,COSTCO,501-817-8603,16901 CHENAL PARKWAY,"16901 CHENAL PARKWAY, LITTLE ROCK, Pulaski, AR",34.75690335,-92.45373345826228
Dequeen,Sevier,Pilgrims Dequeen Nashville Complex,870-584-5221,401 South 3rd Street,"401 South 3rd Street, Dequeen, Sevier, AR",34.032172,-94.340987
Bono,Craighead,NEA Reliant Healthcare Professionals  Inc,870-930-9990,9146 HWY 63 N,"9146 HWY 63 N, Bono, Craighead, AR",35.884105,-90.787882
Forrest City,St. Francis,St. Francis Discount Pharmacy,870-594-0760,1132 N. Washington St.,"1132 N. Washington St., Forrest City, St. Francis, AR",35.02050826530612,-90.7871563877551
Marion,Crittenden,Vital Wellness Clinic LLC,870-551-4099,4001 Commercial Center Dr Ste#1,"4001 Commercial Center Dr Ste#1, Marion, Crittenden, AR",35.1895499,-90.2227827
Texarkana,Miller,"NH Enterprises, LLC",903-276-3526,1201 E. 35th,"1201 E. 35th, Texarkana, Miller, AR",33.456536890990606,-94.03032489258752
Texarkana,Miller,Total Access Health & Wellness,870-621-0081,3809 E. 9th Street,"3809 E. 9th Street, Texarkana, Miller, AR",33.4319321,-93.9994561
Fort Smith,Arkansas,Baptist Health Urgent Care Zero St,479-259-9239,1910 S Zero St,"1910 S Zero St, Fort Smith, Arkansas, AR",35.32786735929153,-94.41198439973743
Cabot,Lonoke,Central Arkansas Family Clinic,501-422-6373,1106 S. Pine St,"1106 S. Pine St, Cabot, Lonoke, AR",34.955301901408454,-92.00856992957746
North Little Rock,Pulaski,Baptist Health Family Medicine Residency Clinic,501-753-4132,3201 Springhill Drive,"3201 Springhill Drive, North Little Rock, Pulaski, AR",34.781235,-92.217487
Conway,Faulkner,Conway Children's Clinic,501-327-6000,2505 College Ave,"2505 College Ave, Conway, Faulkner, AR",35.08482307638513,-92.463057423344
Fort Smith,Sebastian,"Mercy Rehabilitation Hospital, LLC",479-974-5700,6700 Chad Colley BLVD,"6700 Chad Colley BLVD, Fort Smith, Sebastian, AR",35.29691678611743,-94.33514757749866
Mountain Home,Baxter,Baxter County Regional Hospital INC/DBA: Baxter Regional C,870-508-7369,628 Hospital Drive,"628 Hospital Drive, Mountain Home, Baxter, AR",36.3429767,-92.3956951
Rogers,Benton,Petty Medical Clinic,479-254-1005,3201 S. Market St.,"3201 S. Market St., Rogers, Benton, AR",34.54054,-92.589998
Fayetteville,Washington,"Dr. Hessel Kooistra, III M.D.",479-841-2736,10975 Rocky Creek Rd,"10975 Rocky Creek Rd, Fayetteville, Washington, AR",35.9995346,-94.112171
Fayetteville,Washington,"Lee Gray M.D., P.A.",479-530-0157,664 Foster Lane,"664 Foster Lane, Fayetteville, Washington, AR",36.05580175,-94.24894901069328
Fort Smith,Sebastian,Area Agency on Aging of Western Arkansas,479-783-4500,524 Garrison Ave,"524 Garrison Ave, Fort Smith, Sebastian, AR",35.38706895,-94.42566094019077
Hot Springs,Garland,Henley Pediatrics PLLC,501-625-9047,3604 Central Ave,"3604 Central Ave, Hot Springs, Garland, AR",34.4687219001921,-93.05936518778852
Conway,Faulkner,Conway Outpatient Pharmacy,501-255-3500,2180 Ada Avenue,"2180 Ada Avenue, Conway, Faulkner, AR",35.08598506382728,-92.45512184024068
Eureka Springs,Carroll,Eureka Springs Fire Department,479-253-9616,144 East Van Buren,"144 East Van Buren, Eureka Springs, Carroll, AR",36.39153683024439,-93.7280256341204
Cave City,Sharp,Walling Drug,870-232-0450,316 N Main St Ste A,"316 N Main St Ste A, Cave City, Sharp, AR",35.944008,-91.548572
Beebe,White,Damascus Drug,501-882-5402,703 W Dewitt Henry Drive,"703 W Dewitt Henry Drive, Beebe, White, AR",35.079142420607226,-91.89257034638368
Hughes,St. Francis,Hughes Family Medicine Clinic,870-339-5006,211 S. Broadway St.,"211 S. Broadway St., Hughes, St. Francis, AR",34.95309593939394,-90.47158296969695
Fayetteville,Washington,Rainbow Pediatrics,479-966-4664,3159 E. Mission Blvd.,"3159 E. Mission Blvd., Fayetteville, Washington, AR",36.08785285,-94.11614013445192
Magnolia,Columbia,Magnolia Pediatric Clinic,870-234-5171,306 E McNeil,"306 E McNeil, Magnolia, Columbia, AR",33.27117006060606,-93.23800422222224
Texarkana,Miller,Gammon Healthcare Solutions PLLC,870-648-1305,1305 Arkansas Blvd,"1305 Arkansas Blvd, Texarkana, Miller, AR",33.460846,-94.028427
Alexander,Pulaski,Kizzie Houston Psychiatrix,501-773-8175,11 Natchez Ln,"11 Natchez Ln, Alexander, Pulaski, AR",34.63568,-92.43112
Hot Springs,Garland,Hot Springs Pediatric Clinic,501-321-1314,1920 Malvern Ave,"1920 Malvern Ave, Hot Springs, Garland, AR",34.48656439461328,-93.03387363150374
Bentonville,Benton,MANA Family Medicine SW Bentonville,479-464-5590,701 SW Regional Airport Blvd.,"701 SW Regional Airport Blvd., Bentonville, Benton, AR",36.335561,-94.217496
Batesville,Independence,The Children's Clinic,870-262-1273,1710 Harrison Street,"1710 Harrison Street, Batesville, Independence, AR",35.767636800000005,-91.63488520473206
Fayetteville,Washington,Northwest Arkansas Pediatrics,479-442-7322,3380 N. Futrall Drive,"3380 N. Futrall Drive, Fayetteville, Washington, AR",36.1129653,-94.15429160757154
Osceola,Mississippi,"Osceola, AR",870-563-2545,616 W Lee Ave,"616 W Lee Ave, Osceola, Mississippi, AR",35.700309653061225,-89.97516163265307
North Little Rock,Pulaski,PrimeCARE Medical Clinic,501-812-6655,2504 McCain Blvd,"2504 McCain Blvd, North Little Rock, Pulaski, AR",34.79736901943398,-92.2378600302684
Arkadelphia,Clark,"Arkadelphia Clinic for Children and Young Adults, PA",870-246-8036,2850 Twin Rivers Dr,"2850 Twin Rivers Dr, Arkadelphia, Clark, AR",34.126031376199286,-93.08367736688189
Arkadelphia,Clark,DHS/DDS/Arkadelphia Human Development Center,870-246-8011,#1 Prator,"#1 Prator, Arkadelphia, Clark, AR",33.286825,-91.295552
Conway,Faulkner,Conway,501-329-6851,150 East Siebenmorgen Rd,"150 East Siebenmorgen Rd, Conway, Faulkner, AR",35.099578,-92.426571
Conway,Faulkner,Baptist Health Pediatric Clinic Conway,501-358-6892,625 United Dr,"625 United Dr, Conway, Faulkner, AR",35.0565785,-92.4194143
Little Rock,Pulaski,Benny Green MD PA,501-224-6727,14309 Cantrell Road,"14309 Cantrell Road, Little Rock, Pulaski, AR",34.802075,-92.4304186
Hensley,Saline,Bitcare Medical Center,501-232-2602,20602 Arch Street Pike,"20602 Arch Street Pike, Hensley, Saline, AR",34.562072,-92.336169
Mena,Polk,Mountain View Clinic,479-394-7301,1102 Crestwood cir,"1102 Crestwood cir, Mena, Polk, AR",34.589079,-94.21977933450704
Little Rock,Pulaski,The Shot Clinic,501-225-7468,10720 N Rodney Parham,"10720 N Rodney Parham, Little Rock, Pulaski, AR",34.7715184,-92.3957528
Booneville,Logan,Booneville Human Development Center/DHS/DDS/BHDC,479-675-1442,87 Reed Road,"87 Reed Road, Booneville, Logan, AR",35.102199,-93.909971
